date,open,close,high,low,amount
2018-09-05,4061.19,3964.33,4072.39,3959.89,28983.42
2018-09-06,3931.75,3886.73,3972.61,3864.21,42370.58
2018-09-07,3895.17,3925.95,3965.68,3893.14,29240.06
2018-09-10,3932.87,3891.23,3941.93,3868.15,21202.2
2018-09-11,3895.56,3897.98,3925.95,3867.76,19496.87
2018-09-12,3881.1,3807.94,3891.62,3796.74,41157.37
2018-09-13,3852.96,3819.08,3875.47,3751.66,47713.16
2018-09-14,3830.34,3880.54,3919.25,3799.66,40900.19
2018-09-17,3892.35,3896.91,3937.15,3870.18,29112.95
2018-09-18,3881.1,4014.48,4021.79,3876.71,37858.68
2018-09-19,4013.8,4097.32,4123.09,4010.54,48221.84
2018-09-20,4118.59,4081.17,4128.16,4074.47,27519.48
2018-09-21,4100.58,4201.94,4201.94,4089.38,42617.2
2018-09-25,4173.74,4185.11,4234.35,4163.95,30639.91
2018-09-26,4213.7,4342.18,4385.8,4213.08,72287.77
2018-09-27,4356.64,4336.95,4359.46,4288.55,40508.53
2018-09-28,4352.14,4370.71,4388.72,4308.13,35089.8
2018-10-08,4288.6,4123.94,4308.81,4123.94,82745.02
2018-10-09,4128.16,4173.74,4194.62,4122.53,40222.83
2018-10-10,4186.46,4038.23,4190.63,4031.3,63098.2
2018-10-11,3836.13,3892.3,4027.08,3836.13,91581.96
2018-10-12,3926.12,4021.79,4048.13,3923.76,54472.56
2018-10-15,4030.18,4015.6,4044.02,3976.94,35607.3
2018-10-16,4010.42,4016.95,4086.68,3988.08,26393.6
2018-10-17,4061.19,4008.96,4074.13,3919.93,43077.07
2018-10-18,3976.77,3897.64,3976.77,3892.18,52156.07
2018-10-19,3852.96,4033.05,4061.19,3836.53,76199.38
2018-10-22,4061.19,4162.49,4213.25,4061.19,73108.57
2018-10-23,4139.98,3874.01,4139.98,3836.08,123112.73
2018-10-24,3797.3,3847.28,3920.49,3751.66,76112.82
2018-10-25,3751.66,3746.03,3765.73,3687.39,75568.38
2018-10-26,3746.03,3695.94,3779.8,3684.01,55327.38
2018-10-29,3352.59,3352.59,3352.59,3352.59,49076.0
2018-10-30,3132.61,3211.39,3318.32,3127.09,204396.67
2018-10-31,3228.28,3351.53,3385.85,3200.14,96884.82
2018-11-01,3385.85,3430.88,3557.5,3364.75,98106.72
2018-11-02,3554.69,3638.54,3639.1,3482.88,89156.96
2018-11-05,3599.71,3502.91,3599.71,3480.23,75517.08
2018-11-06,3492.78,3447.76,3493.68,3402.79,45566.14
2018-11-07,3464.64,3450.01,3498.13,3425.31,38107.78
2018-11-08,3492.78,3472.18,3509.67,3459.02,33763.74
2018-11-09,3454.63,3425.25,3464.64,3425.25,24336.82
2018-11-12,3374.6,3368.97,3381.35,3283.43,67824.22
2018-11-13,3335.88,3470.27,3470.27,3318.32,66429.05
2018-11-14,3470.05,3386.42,3470.05,3372.07,41766.83
2018-11-15,3407.24,3412.31,3441.01,3388.67,30833.4
2018-11-16,3419.62,3413.99,3447.76,3402.91,28938.79
2018-11-19,3415.68,3464.76,3481.53,3408.98,36179.25
2018-11-20,3442.13,3423.0,3459.02,3413.99,26943.26
2018-11-21,3380.23,3440.44,3464.08,3378.43,27107.3
2018-11-22,3442.98,3439.32,3455.25,3402.74,21213.33
2018-11-23,3436.5,3396.55,3455.08,3396.55,20126.21
2018-11-26,3402.74,3369.59,3415.12,3368.97,19120.19
2018-11-27,3368.97,3347.02,3385.8,3338.02,20233.82
2018-11-28,3362.5,3397.11,3409.44,3332.39,27737.93
2018-11-29,3447.93,3366.72,3469.15,3352.14,45069.45
2018-11-30,3397.11,3442.13,3464.02,3374.6,49010.46
2018-12-03,3577.2,3645.86,3667.24,3553.39,83414.68
2018-12-04,3655.93,3651.65,3663.08,3610.97,31473.88
2018-12-05,3625.03,3695.94,3731.96,3610.97,41588.19
2018-12-06,3639.1,3592.96,3672.76,3584.85,37758.07
2018-12-07,3614.34,3565.94,3632.69,3553.0,26841.67
2018-12-10,3504.04,3510.96,3568.76,3493.8,24640.68
2018-12-11,3509.67,3543.38,3563.41,3509.67,16316.6
2018-12-12,3576.02,3577.2,3578.32,3542.31,19921.54
2018-12-13,3582.83,3648.95,3677.82,3580.58,40399.41
2018-12-14,3627.9,3599.48,3637.98,3594.08,24554.48
2018-12-17,3597.29,3585.75,3616.42,3554.74,24895.85
2018-12-18,3559.64,3588.12,3591.49,3554.69,19222.18
2018-12-19,3577.2,3514.17,3588.4,3504.21,25715.96
2018-12-20,3505.28,3495.6,3534.99,3464.02,26940.98
2018-12-21,3475.9,3455.7,3489.69,3426.43,30640.43
2018-12-24,3433.69,3459.02,3475.39,3402.74,19109.86
2018-12-25,3426.49,3446.58,3456.2,3378.03,26592.86
2018-12-26,3435.44,3414.44,3461.27,3402.74,17866.2
2018-12-27,3470.27,3430.88,3480.68,3426.49,29493.57
2018-12-28,3432.57,3582.88,3618.84,3413.99,63678.37
2019-01-02,3695.27,3633.36,3706.64,3611.02,62286.49
2019-01-03,3638.94,3582.83,3648.45,3559.19,30977.35
2019-01-04,3567.52,3650.36,3682.27,3537.92,37683.47
2019-01-07,3684.13,3670.0,3706.64,3651.6,34750.13
2019-01-08,3670.06,3666.06,3706.64,3640.68,28838.13
2019-01-09,3695.33,3729.82,3786.33,3689.98,49892.27
2019-01-10,3735.51,3744.74,3779.12,3696.79,29043.9
2019-01-11,3779.8,3841.03,3847.33,3744.62,38884.21
2019-01-14,3824.82,3777.55,3841.08,3760.38,25648.9
2019-01-15,3795.89,3976.66,3985.21,3779.8,55764.85
2019-01-16,3965.51,3982.96,4008.57,3940.75,42083.64
2019-01-17,3993.65,3972.55,4031.36,3953.13,30284.76
2019-01-18,4004.91,4109.64,4146.73,3985.21,68609.18
2019-01-21,4145.6,4128.61,4195.58,4099.91,47051.93
2019-01-22,4123.09,4038.68,4123.09,4006.15,42122.21
2019-01-23,4017.4,4008.62,4058.37,3994.39,33624.81
2019-01-24,4034.74,4047.12,4077.11,4003.11,29155.27
2019-01-25,4066.14,4087.64,4116.9,4032.65,28986.35
2019-01-28,4111.84,4072.44,4168.0,4066.98,36102.87
2019-01-29,4075.26,4117.46,4134.35,4021.79,30342.59
2019-01-30,4117.41,4066.81,4124.33,4066.81,22699.96
2019-01-31,4089.33,4143.35,4143.35,4075.59,36696.57
2019-02-01,4185.22,4160.63,4196.25,4143.41,30520.62
2019-02-11,4173.74,4344.26,4367.9,4135.36,58140.75
2019-02-12,4331.32,4302.73,4345.33,4287.42,35091.43
2019-02-13,4331.32,4400.26,4405.38,4298.79,35677.06
2019-02-14,4377.47,4411.01,4447.59,4371.5,32258.13
2019-02-15,4398.18,4341.34,4398.18,4331.43,23237.98
2019-02-18,4376.34,4426.99,4454.85,4376.34,37745.89
2019-02-19,4432.39,4374.99,4441.06,4351.92,29501.5
2019-02-20,4398.85,4325.69,4398.85,4292.26,37882.37
2019-02-21,4314.44,4315.84,4373.42,4297.55,29850.4
2019-02-22,4297.55,4348.26,4362.22,4281.23,25908.77
2019-02-25,4374.93,4440.1,4451.98,4303.12,82622.59
2019-02-26,4470.89,4355.8,4478.65,4348.2,57964.66
2019-02-27,4387.6,4430.93,4528.4,4376.34,65942.27
2019-02-28,4415.17,4511.46,4558.79,4409.83,56986.25
2019-03-01,4547.99,4704.44,4708.38,4545.17,63840.23
2019-03-04,4736.52,4662.57,4755.26,4636.46,84585.96
2019-03-05,4680.24,4650.86,4705.85,4628.92,44830.56
2019-03-06,4623.96,4584.57,4649.29,4572.64,46731.37
2019-03-07,4552.04,4475.39,4552.04,4458.28,60180.53
2019-03-08,4415.17,4412.92,4465.43,4391.25,52275.25
2019-03-11,4427.22,4531.33,4578.66,4427.22,53057.24
2019-03-12,4561.04,4455.19,4561.1,4421.36,52510.01
2019-03-13,4457.94,4505.78,4543.77,4457.94,40561.36
2019-03-14,4522.66,4640.85,4680.24,4505.78,62172.56
2019-03-15,4629.59,4636.91,4694.31,4566.84,52400.71
2019-03-18,4645.35,4821.44,4846.43,4635.22,81318.8
2019-03-19,4781.54,4723.07,4809.23,4721.32,40634.93
2019-03-20,4708.38,4724.14,4777.6,4680.24,31117.52
2019-03-21,4697.12,4684.46,4724.14,4660.54,32573.28
2019-03-22,4698.36,4730.89,4764.54,4680.24,30517.5
2019-03-25,4685.87,4627.34,4697.12,4614.4,37270.46
2019-03-26,4652.1,4612.71,4685.53,4562.62,37595.69
2019-03-27,4657.73,4699.94,4730.22,4623.96,42807.39
2019-03-28,4727.68,4802.93,4846.15,4684.07,57566.76
2019-03-29,4961.63,5068.5,5139.92,4934.45,90933.96
2019-04-01,5102.32,5096.7,5152.69,5051.67,60934.61
2019-04-02,5102.27,5046.05,5102.27,4967.59,53227.05
2019-04-03,4990.44,5015.09,5055.84,4957.18,43056.8
2019-04-04,4989.77,5130.46,5134.96,4968.38,55772.36
2019-04-08,5327.43,5328.56,5372.46,5271.83,66251.93
2019-04-09,5344.32,5355.57,5373.58,5285.28,47989.8
2019-04-10,5344.32,5597.51,5619.52,5327.43,67814.38
2019-04-11,5597.57,5469.25,5608.82,5358.67,61102.54
2019-04-12,5378.08,5406.22,5439.93,5327.49,48612.17
2019-04-15,5501.89,5366.83,5546.92,5366.83,45522.64
2019-04-16,5355.01,5551.98,5551.98,5334.3,46423.44
2019-04-17,5541.29,5620.08,5639.83,5468.13,40761.02
2019-04-18,5582.99,5583.5,5635.16,5531.27,19598.52
2019-04-19,5574.83,5623.23,5670.45,5503.64,32379.78
2019-04-22,5662.29,5604.32,5771.41,5555.98,40627.96
2019-04-23,5614.45,5749.23,5784.52,5604.32,48852.05
2019-04-24,5776.98,5721.38,5833.93,5615.69,45227.0
2019-04-25,5714.57,5622.16,5743.83,5615.69,39801.34
2019-04-26,5588.0,5580.68,5664.42,5580.68,43277.68
2019-04-29,5580.68,5732.46,5828.31,5524.41,52572.3
2019-04-30,5710.12,5743.89,5805.57,5682.6,35943.18
2019-05-06,5470.94,5361.2,5524.41,5288.04,135099.68
2019-05-07,5289.62,5271.16,5405.88,5159.84,100837.26
2019-05-08,5102.32,5239.64,5337.56,5102.32,81882.98
2019-05-09,5186.74,5095.63,5214.15,5003.84,91545.15
2019-05-10,5190.45,5367.5,5388.1,5148.41,79907.38
2019-05-13,5321.02,5282.41,5389.23,5237.39,46637.18
2019-05-14,5243.02,5251.85,5361.2,5175.48,59983.12
2019-05-15,5272.51,5479.38,5513.15,5272.51,63124.25
