date,open,close,high,low,amount
2022-02-24,2868.6,2794.9,2882.48,2775.61,259609.87
2022-02-25,2812.94,2819.74,2854.3,2812.94,136663.74
2022-02-28,2826.96,2813.08,2833.9,2771.45,143092.81
2022-03-01,2814.47,2857.36,2867.07,2813.91,200285.21
2022-03-02,2831.12,2801.98,2832.65,2790.88,150164.88
2022-03-03,2809.89,2703.02,2815.86,2702.05,312889.3
2022-03-04,2674.01,2623.91,2693.58,2617.11,312929.74
2022-03-07,2594.49,2479.99,2594.49,2469.58,477389.12
2022-03-08,2535.36,2483.46,2556.32,2469.85,333507.17
2022-03-09,2493.87,2436.68,2504.0,2352.3,399218.92
2022-03-10,2507.61,2565.34,2566.59,2479.85,417739.72
2022-03-11,2521.62,2560.07,2570.89,2497.06,257971.1
2022-03-14,2521.48,2483.73,2529.81,2483.73,181403.03
2022-03-15,2438.35,2357.16,2463.05,2350.91,312945.32
2022-03-16,2438.35,2463.33,2473.74,2329.26,348999.69
2022-03-17,2514.68,2511.08,2561.32,2479.99,348291.53
2022-03-18,2493.87,2506.36,2522.73,2466.11,185857.04
2022-03-21,2532.03,2475.96,2532.45,2466.25,171054.36
2022-03-22,2475.82,2456.39,2498.03,2452.23,122905.08
2022-03-23,2456.67,2479.15,2497.89,2434.74,184638.77
2022-03-24,2457.78,2415.59,2457.78,2406.15,198086.05
2022-03-25,2445.98,2357.71,2446.4,2350.63,213641.1
2022-03-28,2317.6,2274.58,2317.6,2264.86,274466.34
2022-03-29,2271.66,2246.54,2310.25,2245.57,235211.3
2022-03-30,2299.14,2354.38,2354.38,2274.02,323672.69
2022-03-31,2341.2,2328.15,2349.52,2320.38,201366.48
2022-04-01,2327.32,2395.32,2427.66,2319.68,287495.0
2022-04-06,2368.95,2396.85,2428.08,2362.01,179443.0
2022-04-07,2382.83,2402.96,2450.7,2376.31,185572.0
2022-04-08,2410.59,2404.9,2435.16,2389.77,165446.0
2022-04-11,2369.09,2308.72,2378.39,2297.48,242577.0
2022-04-12,2317.05,2450.56,2461.8,2317.05,334164.0
2022-04-13,2435.57,2428.91,2466.11,2405.46,238855.0
2022-04-14,2450.84,2557.29,2577.14,2437.38,431191.0
2022-04-15,2535.5,2534.11,2591.02,2516.07,226440.0
2022-04-18,2520.24,2496.36,2520.24,2455.14,184111.0
2022-04-19,2507.74,2466.11,2535.5,2452.78,164993.0
2022-04-20,2472.91,2478.6,2521.62,2419.47,206341.0
2022-04-21,2452.23,2432.52,2487.34,2420.03,171229.0
2022-04-22,2432.38,2472.08,2482.48,2382.56,200144.0
2022-04-25,2424.47,2327.32,2433.08,2320.38,286351.0
2022-04-26,2327.32,2375.89,2421.83,2320.93,254539.0
2022-04-27,2375.89,2416.0,2444.04,2375.89,239278.0
2022-04-28,2416.14,2477.9,2489.15,2404.35,257120.0
2022-04-29,2484.15,2426.27,2498.03,2380.89,448743.0
2022-05-05,2396.71,2418.09,2458.61,2384.91,244802.0
2022-05-06,2369.37,2355.91,2391.99,2348.27,190861.0
2022-05-09,2327.46,2324.26,2348.14,2290.26,186236.0
2022-05-10,2271.8,2331.9,2348.14,2252.37,201080.0
2022-05-11,2331.9,2362.15,2391.85,2327.32,243902.0
2022-05-12,2343.97,2370.06,2392.27,2342.58,170686.0
2022-05-13,2391.16,2354.24,2394.91,2341.89,152556.0
2022-05-16,2382.42,2329.82,2382.56,2316.21,177651.0
2022-05-17,2329.68,2343.28,2348.0,2322.32,133412.0
2022-05-18,2346.05,2321.49,2348.0,2305.8,165605.0
2022-05-19,2297.75,2306.78,2307.89,2288.73,148783.0
2022-05-20,2317.6,2430.99,2438.07,2309.14,452297.0
2022-05-23,2419.06,2388.8,2426.97,2368.95,276453.0
2022-05-24,2402.68,2349.11,2410.59,2345.08,188552.0
2022-05-25,2347.44,2361.32,2376.73,2327.32,163957.0
2022-05-26,2355.08,2358.13,2392.55,2327.32,194318.0
2022-05-27,2391.85,2368.26,2417.53,2359.1,210683.0
2022-05-30,2396.85,2482.48,2504.27,2396.71,510932.0
2022-05-31,2479.99,2554.93,2574.64,2466.38,486545.0
2022-06-01,2577.0,2541.19,2581.3,2522.04,219302.0
2022-06-02,2522.04,2532.03,2549.38,2517.18,165224.0
2022-06-06,2542.44,2576.31,2583.94,2488.04,278142.0
2022-06-07,2578.53,2592.68,2652.09,2563.26,295077.0
2022-06-08,2595.18,2648.34,2674.15,2577.42,325279.0
2022-06-09,2651.53,2618.91,2672.9,2615.86,207839.0
2022-06-10,2605.31,2638.48,2653.47,2584.08,215630.0
2022-06-13,2607.53,2570.34,2624.33,2550.77,264346.0
2022-06-14,2538.28,2588.24,2591.02,2530.64,197333.0
2022-06-15,2588.52,2636.54,2672.9,2560.35,325441.0
2022-06-16,2646.53,2640.98,2688.17,2632.66,205006.0
2022-06-17,2625.72,2690.67,2690.67,2625.72,286204.0
2022-06-20,2712.6,2722.73,2771.45,2660.41,311954.0
2022-06-21,2711.21,2697.33,2750.63,2680.54,218116.0
2022-06-22,2702.05,2647.51,2714.26,2643.06,223528.0
2022-06-23,2647.92,2679.84,2686.78,2643.62,159725.0
2022-06-24,2695.11,2743.69,2750.77,2673.04,245187.0
2022-06-27,2771.45,2854.72,2891.91,2771.45,366375.0
2022-06-28,2854.72,2947.01,2950.07,2829.74,316786.0
2022-06-29,2952.05,2882.8,2954.13,2861.98,289971.0
2022-06-30,2885.29,3020.61,3063.22,2885.29,425215.0
2022-07-01,3022.7,3035.47,3063.22,2966.07,219366.0
